Date,EUR_USD,USD_JPY,USD_CHF,GBP_USD,USD_CAD,AUD_USD
7/6/2001,0.8473,126.03,1.7938,1.4123,1.5218,0.5078
7/9/2001,0.8477,125.42,1.7965,1.4083,1.5218,0.5101
7/10/2001,0.8548,125.37,1.7805,1.411,1.52,0.5094
7/11/2001,0.8594,124.35,1.765,1.4082,1.5242,0.5052
7/12/2001,0.8535,123.79,1.7703,1.4076,1.5272,0.504
7/13/2001,0.8539,124.89,1.7717,1.402,1.5393,0.5083
7/16/2001,0.8551,125.44,1.7692,1.4011,1.5373,0.5081
7/17/2001,0.8589,125.11,1.7552,1.3994,1.54,0.5091
7/18/2001,0.8723,123.95,1.7233,1.4173,1.5393,0.5143
7/19/2001,0.8715,123.39,1.7273,1.4281,1.5418,0.5148
7/20/2001,0.8715,122.83,1.7263,1.4311,1.5425,0.5057
7/23/2001,0.8687,124.43,1.7338,1.4191,1.5445,0.5082
7/24/2001,0.8751,123.9,1.7198,1.4236,1.5398,0.5078
7/25/2001,0.8803,123.65,1.7148,1.4276,1.5368,0.507
7/26/2001,0.8782,123.72,1.7188,1.4284,1.533,0.5088
7/27/2001,0.8763,123.62,1.7227,1.4243,1.5326,0.508
7/30/2001,0.8749,125.14,1.7267,1.4269,1.5299,0.5051
7/31/2001,0.8751,125.1,1.7279,1.4255,1.5306,0.5087
8/1/2001,0.8811,124.64,1.7127,1.4344,1.5351,0.519
8/2/2001,0.883,123.77,1.71,1.4316,1.5364,0.52
8/3/2001,0.8842,123.68,1.7068,1.4289,1.53,0.5185
8/6/2001,0.8818,123.87,1.7093,1.4201,1.5258,0.5178
8/7/2001,0.8771,123.49,1.7174,1.4171,1.5357,0.5157
8/8/2001,0.8806,123.4,1.7095,1.4163,1.535,0.5196
8/9/2001,0.8925,121.85,1.687,1.4261,1.5398,0.5127
8/10/2001,0.8936,122.01,1.6935,1.4239,1.5419,0.5141
8/13/2001,0.8977,122.46,1.6898,1.4219,1.5374,0.518
8/14/2001,0.9027,121.72,1.6805,1.4285,1.5365,0.5217
8/15/2001,0.9125,119.65,1.6645,1.44,1.5265,0.529
8/16/2001,0.9142,119.88,1.6615,1.4478,1.5363,0.5264
8/17/2001,0.9174,120.27,1.6562,1.4466,1.5435,0.5366
8/20/2001,0.9137,120.71,1.6619,1.4443,1.5451,0.5323
8/21/2001,0.913,119.77,1.662,1.4496,1.5481,0.5321
8/22/2001,0.9146,120.45,1.6646,1.449,1.5431,0.5332
8/23/2001,0.9154,119.76,1.6601,1.4476,1.5415,0.5333
8/24/2001,0.913,120.14,1.6651,1.4435,1.54,0.5344
8/27/2001,0.9116,119.92,1.6675,1.4449,1.5414,0.5293
8/28/2001,0.9111,120.12,1.6645,1.451,1.5404,0.5296
8/29/2001,0.9104,120.15,1.6673,1.4524,1.5452,0.5293
8/30/2001,0.9173,119.33,1.6511,1.4589,1.5466,0.5323
8/31/2001,0.9097,118.79,1.6668,1.4545,1.5502,0.5301
9/3/2001,0.9077,118.7,1.6698,1.455,1.5505,0.5275
9/4/2001,0.8858,119.47,1.7078,1.4422,1.5606,0.5191
9/5/2001,0.8864,120.74,1.7057,1.4579,1.5569,0.5206
9/6/2001,0.8947,121.06,1.6898,1.4558,1.5574,0.5221
9/7/2001,0.9053,120.12,1.6756,1.4612,1.566,0.5192
9/10/2001,0.9001,120.92,1.6848,1.4584,1.563,0.5139
9/11/2001,0.915,119.3,1.6385,1.476,1.565,0.5205
9/12/2001,0.907,119.5,1.6589,1.468,1.561,0.5158
9/13/2001,0.9121,118.66,1.6477,1.4706,1.5669,0.5152
9/14/2001,0.9218,117.04,1.6221,1.4714,1.566,0.5143
9/17/2001,0.9258,117.48,1.6031,1.4663,1.5699,0.5026
9/18/2001,0.9251,117.23,1.5984,1.4686,1.5723,0.4953
9/19/2001,0.93,117.52,1.5968,1.4694,1.5701,0.4923
9/20/2001,0.9257,116.03,1.5893,1.4653,1.5713,0.493
9/21/2001,0.9132,116.74,1.5803,1.4557,1.5708,0.4838
9/24/2001,0.9163,117.57,1.5982,1.4628,1.57,0.4913
9/25/2001,0.9229,117.61,1.5901,1.4701,1.5708,0.4932
9/26/2001,0.9234,117.84,1.5986,1.4749,1.5723,0.4897
9/27/2001,0.9174,119.64,1.6145,1.4739,1.5787,0.4854
9/28/2001,0.9101,119.48,1.6193,1.4724,1.5778,0.4912
10/1/2001,0.9169,120.23,1.6169,1.4781,1.5729,0.4952
10/2/2001,0.9188,120.85,1.6182,1.4692,1.568,0.4949
10/3/2001,0.913,120.79,1.6252,1.4748,1.568,0.4971
10/4/2001,0.9156,120.68,1.623,1.4763,1.5685,0.4972
10/5/2001,0.917,120.35,1.6182,1.4803,1.5612,0.5075
10/8/2001,0.92,119.8,1.609,1.475,1.5625,0.5075
10/9/2001,0.9135,120.28,1.624,1.459,1.5651,0.501
10/10/2001,0.9106,120.37,1.6286,1.451,1.5684,0.5022
10/11/2001,0.9033,121.44,1.6449,1.4446,1.5659,0.5013
10/12/2001,0.9091,121.38,1.6294,1.4504,1.5655,0.5038
10/15/2001,0.9083,120.95,1.6274,1.4484,1.5575,0.5163
10/16/2001,0.9086,121.31,1.6332,1.4477,1.5239,0.5118
10/17/2001,0.903,121.24,1.6396,1.4472,1.5698,0.5138
10/18/2001,0.9042,121.17,1.6348,1.4456,1.5785,0.5075
10/19/2001,0.8991,121.19,1.6423,1.4352,1.5761,0.5085
10/22/2001,0.8925,122.48,1.6575,1.4247,1.5783,0.5101
10/23/2001,0.8906,122.71,1.661,1.425,1.5714,0.5074
10/24/2001,0.8934,122.88,1.6579,1.4282,1.5737,0.5081
10/25/2001,0.8938,122.94,1.6509,1.4289,1.5734,0.5042
10/26/2001,0.8919,122.74,1.6536,1.4373,1.5776,0.5021
10/29/2001,0.9035,122.03,1.6306,1.4525,1.5738,0.504
10/30/2001,0.9049,122.03,1.6233,1.4529,1.578,0.5043
10/31/2001,0.9,122.32,1.6332,1.4552,1.5879,0.5036
11/1/2001,0.9037,121.9,1.6284,1.4623,1.5944,0.5092
11/2/2001,0.9024,121.79,1.6315,1.4615,1.5915,0.5087
11/5/2001,0.8975,121.8,1.6413,1.4596,1.5938,0.5086
11/6/2001,0.8973,121.06,1.6388,1.4603,1.5918,0.5147
11/7/2001,0.8954,120.91,1.641,1.4624,1.59854,0.5154
11/8/2001,0.8939,120.07,1.642,1.4537,1.5989,0.5153
11/9/2001,0.8935,120.17,1.6398,1.4571,1.6035,0.5141
11/12/2001,0.895,120.4,1.636,1.4575,1.603,0.518
11/13/2001,0.8813,121.55,1.6698,1.4432,1.5944,0.5201
11/14/2001,0.8832,121.55,1.6626,1.4415,1.5924,0.5196
11/15/2001,0.8814,122.44,1.6622,1.4322,1.5873,0.5185
11/16/2001,0.8846,122.88,1.6568,1.4281,1.5898,0.5224
11/19/2001,0.8796,123.29,1.6582,1.4135,1.5863,0.522
11/20/2001,0.8828,122.66,1.6494,1.4193,1.5949,0.5199
11/21/2001,0.8782,123.15,1.6555,1.4153,1.6017,0.5163
11/22/2001,0.878,123.95,1.6585,1.4125,1.6,0.517
11/23/2001,0.8784,124.36,1.6668,1.4107,1.5984,0.517
11/26/2001,0.8804,124.1,1.6639,1.4114,1.6003,0.5187
11/27/2001,0.8822,123.97,1.6586,1.4145,1.595,0.5235
11/28/2001,0.8877,123.06,1.6469,1.4252,1.5843,0.5215
11/29/2001,0.8888,123.72,1.6532,1.427,1.5812,0.5177
11/30/2001,0.896,123.5,1.642,1.4239,1.5732,0.522
12/3/2001,0.8919,124.02,1.6548,1.4253,1.5752,0.5168
12/4/2001,0.8901,124.15,1.6537,1.4213,1.5715,0.5154
12/5/2001,0.8869,124.24,1.6625,1.4155,1.572,0.5174
12/6/2001,0.8951,124.76,1.6474,1.4282,1.5725,0.5195
12/7/2001,0.8897,125.57,1.6589,1.4332,1.574,0.5151
12/10/2001,0.8897,126.18,1.6637,1.4333,1.5783,0.5146
12/11/2001,0.8916,126.2,1.6546,1.4375,1.5757,0.515
12/12/2001,0.8982,126.22,1.6417,1.4469,1.5662,0.5205
12/13/2001,0.8935,126.22,1.6509,1.4421,1.5674,0.5188
12/14/2001,0.9041,127.3,1.6288,1.4546,1.5604,0.519
12/17/2001,0.9026,127.53,1.6339,1.4596,1.5653,0.5174
12/18/2001,0.9028,127.81,1.6341,1.4566,1.5738,0.5151
12/19/2001,0.9001,128.1,1.6384,1.45,1.5744,0.5107
12/20/2001,0.9,128.56,1.6312,1.4482,1.5783,0.5053
12/21/2001,0.887,129.71,1.6549,1.4375,1.5855,0.5076
12/24/2001,0.8767,129.71,1.695,1.4429,1.5969,0.5085
12/25/2001,0.879,130.85,1.687,1.4445,1.5935,0.509
12/26/2001,0.8786,130.84,1.693,1.4541,1.6005,0.5076
12/27/2001,0.8829,131.71,1.6789,1.4507,1.5972,0.5071
12/28/2001,0.8839,131.11,1.6746,1.4503,1.5914,0.5105
12/31/2001,0.8904,131.56,1.6613,1.455,1.5927,0.5099
1/1/2002,0.8904,131.56,1.6613,1.455,1.5927,0.5099
1/2/2002,0.9039,132.11,1.6428,1.4449,1.598,0.5152
1/3/2002,0.8999,131.81,1.6487,1.4373,1.5975,0.5149
1/4/2002,0.8953,130.98,1.6511,1.4463,1.5973,0.5209
1/7/2002,0.8933,131.07,1.6503,1.439,1.5985,0.5198
1/8/2002,0.8925,132.72,1.6553,1.4392,1.5945,0.5242
1/9/2002,0.8907,132.62,1.662,1.4371,1.5965,0.5249
1/10/2002,0.8917,132.7,1.6613,1.4414,1.6011,0.5229
1/11/2002,0.8922,131.96,1.6566,1.4471,1.5966,0.521
1/14/2002,0.8943,131.97,1.6562,1.4496,1.5953,0.5169
1/15/2002,0.8844,131.28,1.6697,1.44,1.5887,0.5187
1/16/2002,0.8827,131.85,1.6624,1.4367,1.5973,0.5156
1/17/2002,0.8815,132.37,1.6659,1.4362,1.6112,0.5144
1/18/2002,0.8847,132.61,1.6596,1.4383,1.6108,0.5146
1/21/2002,0.8835,132.52,1.6612,1.4355,1.6112,0.5178
1/22/2002,0.8858,133.93,1.6616,1.4293,1.6086,0.5195
1/23/2002,0.8776,134.26,1.6724,1.4237,1.6024,0.5176
1/24/2002,0.8767,134.78,1.6771,1.4222,1.6038,0.5193
1/25/2002,0.8648,134.32,1.7042,1.4085,1.6116,0.5165
1/28/2002,0.8613,133.4,1.7074,1.4078,1.6025,0.5163
1/29/2002,0.8647,133.41,1.7019,1.4129,1.5936,0.5101
1/30/2002,0.8616,132.81,1.7092,1.4139,1.5886,0.5058
1/31/2002,0.8588,134.77,1.7214,1.4102,1.5858,0.5064
2/1/2002,0.8619,133.18,1.7158,1.4163,1.5916,0.508
2/4/2002,0.8701,132.28,1.6977,1.422,1.5955,0.5112
2/5/2002,0.8674,133.83,1.6988,1.415,1.5983,0.5082
2/6/2002,0.8687,133.57,1.6945,1.4129,1.6048,0.5084
2/7/2002,0.871,133.48,1.6902,1.4138,1.5986,0.508
2/8/2002,0.8724,134.66,1.6893,1.4151,1.5975,0.5105
2/11/2002,0.8766,133.46,1.6848,1.422,1.5909,0.5123
2/12/2002,0.8763,132.61,1.6868,1.4338,1.5917,0.5086
2/13/2002,0.8713,133.24,1.6998,1.4287,1.5906,0.5097
2/14/2002,0.8737,132.06,1.698,1.4307,1.5926,0.5163
2/15/2002,0.8727,132.64,1.6997,1.4317,1.5918,0.517
2/18/2002,0.871,132.65,1.7005,1.4285,1.591,0.5183
2/19/2002,0.8759,133.65,1.6877,1.432,1.5873,0.5183
2/20/2002,0.8703,133.69,1.7003,1.4281,1.5898,0.5185
2/21/2002,0.8687,134.27,1.7038,1.4247,1.5904,0.5174
2/22/2002,0.8757,134.16,1.6897,1.4326,1.5962,0.5133
2/25/2002,0.8689,133.97,1.6977,1.425,1.6003,0.5133
2/26/2002,0.8638,134.66,1.7084,1.4163,1.6098,0.5135
2/27/2002,0.8656,134.27,1.7051,1.4195,1.6083,0.5153
2/28/2002,0.8688,133.64,1.6976,1.4171,1.6026,0.5172
3/1/2002,0.8651,133.27,1.7069,1.4186,1.592,0.5195
3/4/2002,0.8693,132.24,1.6993,1.4226,1.5905,0.5199
3/5/2002,0.8717,132.24,1.6944,1.4237,1.5885,0.5209
3/6/2002,0.8761,130.83,1.683,1.4224,1.5808,0.5231
3/7/2002,0.8835,126.9,1.667,1.4282,1.5824,0.5255
3/8/2002,0.8735,128.6,1.6879,1.4201,1.5854,0.5229
3/11/2002,0.8753,128.16,1.6792,1.42,1.5837,0.5218
3/12/2002,0.8763,128.67,1.6771,1.4157,1.5847,0.5208
3/13/2002,0.8765,129.41,1.6743,1.4158,1.5978,0.5195
3/14/2002,0.8824,129.1,1.6545,1.4209,1.5917,0.5232
3/15/2002,0.8825,129.2,1.6575,1.424,1.584,0.5255
3/18/2002,0.8821,131.36,1.6584,1.4266,1.5861,0.5252
3/19/2002,0.8828,131.99,1.6589,1.4244,1.5851,0.5236
3/20/2002,0.8843,131.46,1.6545,1.428,1.5787,0.5305
3/21/2002,0.8818,132.02,1.6576,1.4253,1.5787,0.5303
3/22/2002,0.8767,132.84,1.6672,1.4254,1.57771,0.5308
3/25/2002,0.8772,133.33,1.6661,1.4257,1.5829,0.5302
3/26/2002,0.8768,132.88,1.6681,1.4266,1.5925,0.5278
3/27/2002,0.8727,132.75,1.6777,1.4248,1.5944,0.5276
3/28/2002,0.8709,132.71,1.6841,1.4254,1.5934,0.5338
3/29/2002,0.8716,132.67,1.6817,1.4254,1.5948,0.5333
4/1/2002,0.8807,133.43,1.6615,1.4412,1.5987,0.5336
4/2/2002,0.8789,133.43,1.6642,1.4365,1.5929,0.535
4/3/2002,0.8809,132.73,1.6587,1.4359,1.5894,0.5327
4/4/2002,0.8777,132.22,1.6649,1.4339,1.5949,0.5309
4/5/2002,0.8796,131.62,1.6644,1.433,1.5887,0.5304
4/8/2002,0.8741,131.39,1.6757,1.4307,1.5947,0.5274
4/9/2002,0.8805,131,1.6659,1.436,1.5973,0.5276
4/10/2002,0.8804,130.68,1.6668,1.4366,1.5925,0.5309
4/11/2002,0.883,131.53,1.659,1.4388,1.5898,0.5352
4/12/2002,0.8792,132.08,1.6667,1.4365,1.5876,0.5347
4/15/2002,0.8803,131.91,1.667,1.4383,1.5865,0.5321
4/16/2002,0.8819,131.14,1.6648,1.4391,1.5816,0.533
4/17/2002,0.8894,130.77,1.6528,1.4443,1.5747,0.5376
4/18/2002,0.8912,129.86,1.648,1.4486,1.5755,0.5385
4/19/2002,0.8917,130.32,1.6445,1.4483,1.5724,0.5396
4/22/2002,0.8897,129.94,1.651,1.4498,1.5714,0.541
4/23/2002,0.8886,130.16,1.6511,1.4471,1.574,0.5385
4/24/2002,0.8922,129.55,1.6435,1.4482,1.5682,0.5428
4/25/2002,0.898,128.61,1.6292,1.4547,1.5637,0.5442
4/26/2002,0.9015,127.85,1.6234,1.4573,1.5613,0.5437
4/29/2002,0.9034,128.02,1.6188,1.4591,1.5665,0.5389
4/30/2002,0.9008,128.48,1.614,1.4575,1.5678,0.5382
5/1/2002,0.9057,127.43,1.6023,1.4631,1.5607,0.5392
5/2/2002,0.9027,127.94,1.6099,1.4631,1.5621,0.536
5/3/2002,0.9168,127.04,1.588,1.4676,1.5627,0.536
5/6/2002,0.9166,127.3,1.5886,1.4682,1.5674,0.5394
5/7/2002,0.9151,128.01,1.5893,1.4677,1.5686,0.5399
5/8/2002,0.9053,128.76,1.6076,1.4556,1.5698,0.5394
5/9/2002,0.9089,128.39,1.5983,1.459,1.5655,0.5442
5/10/2002,0.9138,127.57,1.5917,1.4625,1.5582,0.5451
5/13/2002,0.9119,127.71,1.595,1.4572,1.5558,0.5472
5/14/2002,0.9023,128.56,1.6148,1.4491,1.5582,0.5473
5/15/2002,0.9114,127.7,1.5968,1.46,1.5562,0.5485
5/16/2002,0.9117,128.13,1.597,1.4567,1.5541,0.5485
5/17/2002,0.9214,125.81,1.5791,1.459,1.5462,0.5521
5/20/2002,0.9223,125.32,1.5753,1.4596,1.5423,0.5554
5/21/2002,0.9201,123.9,1.5767,1.4594,1.5387,0.557
5/22/2002,0.9262,124.2,1.5688,1.4587,1.5335,0.5602
5/23/2002,0.9215,124.9,1.5779,1.4542,1.534,0.5573
5/24/2002,0.9211,124.63,1.5834,1.4574,1.5348,0.5555
5/27/2002,0.921,124.75,1.5845,1.4568,1.5345,0.5572
5/28/2002,0.9291,124.45,1.5733,1.4594,1.5308,0.5619
5/29/2002,0.9365,124.3,1.5662,1.4623,1.5324,0.5641
5/30/2002,0.9387,123.21,1.5592,1.4652,1.5349,0.564
5/31/2002,0.9323,124.26,1.5695,1.4659,1.5275,0.5671
6/3/2002,0.9377,123.81,1.5653,1.4623,1.5286,0.571
6/4/2002,0.9413,123.95,1.5619,1.4599,1.5297,0.5731
6/5/2002,0.9394,124.46,1.566,1.4592,1.5326,0.5727
6/6/2002,0.9456,124.26,1.5583,1.4598,1.5333,0.5748
6/7/2002,0.9441,124.4,1.5564,1.4596,1.532,0.5721
6/10/2002,0.9435,124.68,1.56,1.4595,1.5395,0.5704
6/11/2002,0.9473,125.31,1.5563,1.4719,1.5386,0.5675
6/12/2002,0.9447,125.67,1.5649,1.4707,1.5361,0.5717
6/13/2002,0.942,125.05,1.5664,1.4717,1.5397,0.566
6/14/2002,0.9455,124.1,1.5605,1.475,1.5465,0.561
6/17/2002,0.9442,124.44,1.5631,1.4791,1.5477,0.5574
6/18/2002,0.9515,124.32,1.5512,1.4913,1.5451,0.5653
6/19/2002,0.9565,123.83,1.5382,1.4909,1.5407,0.5651
6/20/2002,0.9637,123.44,1.5267,1.4986,1.5396,0.5709
6/21/2002,0.9701,121.43,1.5124,1.4961,1.5203,0.5737
6/24/2002,0.9706,121.68,1.5124,1.4961,1.5203,0.5737
6/25/2002,0.9773,121.53,1.5017,1.505,1.5167,0.571
6/26/2002,0.986,121.71,1.4892,1.5284,1.5168,0.5601
6/27/2002,0.9882,119.41,1.4892,1.5274,1.5127,0.5612
6/28/2002,0.9919,119.47,1.4822,1.5315,1.5153,0.5639
7/1/2002,0.9875,120.05,1.4877,1.5304,1.5179,0.5613
7/2/2002,0.9834,120.21,1.4897,1.5326,1.5259,0.563
7/3/2002,0.9811,119.8,1.4914,1.5242,1.5325,0.5594
7/4/2002,0.979,120,1.4955,1.5255,1.5285,0.557
7/5/2002,0.9734,120.26,1.5067,1.5222,1.5237,0.5562
7/8/2002,0.9777,118.55,1.4878,1.5373,1.5213,0.565
7/9/2002,0.9943,117.89,1.4816,1.5487,1.5118,0.5686
7/10/2002,0.9884,117.63,1.4881,1.5466,1.5185,0.5654
7/11/2002,0.991,116.79,1.4791,1.5574,1.5214,0.5583
7/12/2002,0.9905,116.85,1.4835,1.5509,1.5328,0.5591
7/15/2002,1.0056,116.23,1.4578,1.571,1.5381,0.5592
7/16/2002,1.0079,116.06,1.4556,1.5708,1.5356,0.5563
7/17/2002,1.0094,116.24,1.452,1.572,1.5418,0.5507
7/18/2002,1.0098,116.62,1.4505,1.5716,1.544,0.5526
7/19/2002,1.0135,115.73,1.4417,1.5783,1.5432,0.5567
7/22/2002,1.0078,116.37,1.446,1.5768,1.5623,0.548
7/23/2002,0.9861,117.79,1.474,1.5572,1.5869,0.5384
7/24/2002,0.996,116.35,1.4529,1.5758,1.5625,0.5409
7/25/2002,1.0017,116.62,1.4442,1.5823,1.5714,0.5403
7/26/2002,0.9872,118.92,1.4657,1.5655,1.587,0.5349
7/29/2002,0.9806,119.47,1.4861,1.561,1.5724,0.5394
7/30/2002,0.9841,120.1,1.4818,1.5725,1.5753,0.5433
7/31/2002,0.9769,119.79,1.4879,1.5623,1.5862,0.5418
8/1/2002,0.9835,119.37,1.4736,1.5592,1.5923,0.5398
8/2/2002,0.9866,119.06,1.4707,1.569,1.5868,0.5388
8/5/2002,0.9808,119.7,1.4724,1.5611,1.5871,0.5376
8/6/2002,0.9649,120.98,1.51,1.5363,1.5863,0.5309
8/7/2002,0.9743,120.15,1.4967,1.5377,1.5765,0.537
8/8/2002,0.9658,121.03,1.5146,1.5297,1.5805,0.534
8/9/2002,0.9705,120.14,1.5035,1.5238,1.5739,0.536
8/12/2002,0.9789,118.97,1.4944,1.5313,1.5757,0.5404
8/13/2002,0.9816,118.88,1.4894,1.5337,1.5732,0.5375
8/14/2002,0.9783,117.33,1.4952,1.5371,1.5632,0.5365
8/15/2002,0.982,117.35,1.489,1.535,1.5621,0.543
8/16/2002,0.9837,117.58,1.4904,1.5368,1.56,0.5451
8/19/2002,0.9768,118.53,1.5029,1.5263,1.5723,0.5421
8/20/2002,0.9789,118.73,1.5002,1.5287,1.5667,0.5463
8/21/2002,0.9796,118.48,1.499,1.5317,1.5574,0.544
8/22/2002,0.9702,119.84,1.518,1.5214,1.5597,0.5407
8/23/2002,0.972,119.7,1.5148,1.5187,1.5561,0.5432
8/26/2002,0.9723,119.62,1.5128,1.5216,1.5552,0.5432
8/27/2002,0.9832,118.14,1.4925,1.535,1.5535,0.5544
8/28/2002,0.9801,118.64,1.4997,1.5357,1.5535,0.5544
8/29/2002,0.9839,118.25,1.4966,1.5481,1.5577,0.552
8/30/2002,0.9808,118.67,1.5,1.5481,1.5584,0.5507
9/2/2002,0.9845,118.1,1.495,1.5495,1.557,0.552
9/3/2002,0.9864,117.09,1.4723,1.5628,1.5516,0.5482
9/4/2002,0.9912,117.99,1.4771,1.5643,1.5675,0.5446
9/5/2002,0.993,118.23,1.4706,1.5676,1.5713,0.5419
9/6/2002,0.9909,118.55,1.4858,1.5577,1.5593,0.5475
9/9/2002,0.9787,118.87,1.4902,1.5555,1.5558,0.5481
9/10/2002,0.9748,119.9,1.4971,1.5552,1.5717,0.5478
9/11/2002,0.9758,120.36,1.5026,1.5529,1.5796,0.5486
9/12/2002,0.9817,120.11,1.4973,1.5602,1.5874,0.5528
9/13/2002,0.9726,121.7,1.5091,1.5525,1.5846,0.5506
9/16/2002,0.971,122.28,1.5125,1.5434,1.5808,0.5485
9/17/2002,0.9711,122.35,1.5148,1.5382,1.5813,0.5481
9/18/2002,0.9762,121.98,1.504,1.5489,1.5777,0.5486
9/19/2002,0.9844,121.5,1.4858,1.5552,1.5739,0.55
9/20/2002,0.9805,123.48,1.4938,1.5537,1.5749,0.5455
9/23/2002,0.9778,123.8,1.4968,1.5506,1.5827,0.5436
9/24/2002,0.9813,123.25,1.4918,1.559,1.5879,0.5438
9/25/2002,0.9762,122.86,1.4996,1.5585,1.5788,0.5459
9/26/2002,0.9774,122.61,1.5004,1.5578,1.5769,0.5441
9/27/2002,0.9793,122.81,1.4962,1.5602,1.5771,0.5432
9/30/2002,0.9865,121.77,1.4758,1.5695,1.5868,0.5427
10/1/2002,0.9847,122.53,1.4833,1.5663,1.5785,0.5439
10/2/2002,0.9846,123.01,1.482,1.5669,1.5869,0.5433
10/3/2002,0.9867,122.63,1.4799,1.5689,1.5922,0.5463
10/4/2002,0.9797,123.2,1.4918,1.5662,1.5937,0.5466
10/7/2002,0.982,124.28,1.489,1.5643,1.5932,0.5493
10/8/2002,0.9782,124.4,1.5004,1.5536,1.5942,0.5471
10/9/2002,0.9903,123.28,1.4786,1.5653,1.5984,0.5489
10/10/2002,0.986,123.59,1.4842,1.5645,1.5891,0.5479
10/11/2002,0.9861,124.05,1.4837,1.5609,1.5872,0.549
10/14/2002,0.9865,124.3,1.4817,1.5575,1.586,0.5465
10/15/2002,0.9805,124.76,1.4966,1.5515,1.5853,0.5463
10/16/2002,0.9818,124.46,1.4938,1.5539,1.5829,0.549
10/17/2002,0.9717,124.86,1.5116,1.5519,1.5714,0.5498
10/18/2002,0.9716,125.49,1.5127,1.5458,1.5744,0.5503
10/21/2002,0.9739,124.99,1.5098,1.5435,1.5735,0.5548
10/22/2002,0.9785,125.09,1.5,1.5475,1.5692,0.5522
10/23/2002,0.9765,124.64,1.5036,1.5475,1.5655,0.5533
10/24/2002,0.9773,124.59,1.5018,1.5519,1.5646,0.5548
10/25/2002,0.9767,124.21,1.5016,1.5509,1.5684,0.5558
10/28/2002,0.9841,124.55,1.4889,1.5592,1.5574,0.5588
10/29/2002,0.9846,122.72,1.4864,1.5586,1.5662,0.5562
10/30/2002,0.9846,122.86,1.4879,1.5577,1.5643,0.5531
10/31/2002,0.989,122.67,1.4793,1.5641,1.5566,0.5556
11/1/2002,0.9965,122.12,1.4663,1.5639,1.5589,0.5586
11/4/2002,0.9972,122.28,1.467,1.5562,1.5558,0.5615
11/5/2002,0.9995,121.82,1.4635,1.5625,1.5569,0.5615
11/6/2002,1.0026,121.81,1.4575,1.5643,1.5558,0.5633
11/7/2002,1.0092,121.25,1.4502,1.5809,1.5558,0.566
11/8/2002,1.0131,119.73,1.4437,1.5899,1.5557,0.5654
11/11/2002,1.01,119.55,1.4482,1.586,1.569,0.5612
11/12/2002,1.0115,119.65,1.4456,1.5887,1.5669,0.5608
11/13/2002,1.0067,120.27,1.4571,1.5853,1.5652,0.5602
11/14/2002,1.0057,120.35,1.4581,1.5809,1.5745,0.5638
11/15/2002,1.0088,120.37,1.4526,1.5802,1.5845,0.5633
11/18/2002,1.0086,121.14,1.4549,1.5811,1.59,0.5625
11/19/2002,1.003,122.16,1.4638,1.5799,1.5842,0.5582
11/20/2002,1.0017,122.64,1.4665,1.573,1.5865,0.5598
11/21/2002,1.001,122.74,1.4682,1.5789,1.5777,0.5627
11/22/2002,0.997,122.89,1.4768,1.579,1.5804,0.5633
11/25/2002,0.9955,122.08,1.4871,1.5637,1.573,0.5593
11/26/2002,0.9924,121.63,1.4855,1.5511,1.5748,0.5599
11/27/2002,0.99,122.3,1.4895,1.5465,1.5755,0.5565
11/28/2002,0.9948,122.13,1.4828,1.5537,1.5721,0.5606
11/29/2002,0.9943,122.63,1.4843,1.5556,1.5638,0.56
12/2/2002,0.9972,124.59,1.4762,1.5582,1.5572,0.56
12/3/2002,0.9956,124.64,1.4782,1.559,1.5556,0.5588
12/4/2002,0.9997,124.66,1.4728,1.5685,1.56,0.5599
12/5/2002,1.0004,124.99,1.471,1.571,1.5602,0.5612
12/6/2002,1.0091,123.82,1.4579,1.5751,1.5657,0.561
12/9/2002,1.0098,123.45,1.4585,1.5779,1.5608,0.5637
12/10/2002,1.0092,123.65,1.4598,1.572,1.5607,0.5594
12/11/2002,1.008,123.61,1.4618,1.5769,1.5553,0.5607
12/12/2002,1.0185,122.71,1.4498,1.5818,1.5554,0.5652
12/13/2002,1.0224,120.51,1.4443,1.5897,1.5611,0.5644
12/16/2002,1.0222,121.26,1.4427,1.5919,1.5612,0.567
12/17/2002,1.0285,121.24,1.4273,1.5984,1.5498,0.5648
12/18/2002,1.026,121.1,1.4258,1.6007,1.5525,0.5649
12/19/2002,1.0267,120.55,1.4231,1.6036,1.5487,0.5649
12/20/2002,1.0268,120.37,1.4239,1.6033,1.5518,0.5615
12/23/2002,1.0246,120.41,1.4197,1.592,1.5526,0.5616
12/24/2002,1.0304,120.25,1.4084,1.5956,1.5478,0.5639
12/25/2002,1.031,120.45,1.406,1.5955,1.548,0.5638
12/26/2002,1.0372,119.97,1.4013,1.6,1.558,0.5636
12/27/2002,1.0439,119.82,1.3905,1.6035,1.5707,0.5612
12/30/2002,1.048,118.44,1.3867,1.6053,1.5781,0.5645
12/31/2002,1.0501,118.71,1.3818,1.6106,1.5771,0.5587
1/1/2003,1.0501,118.71,1.3818,1.6106,1.5771,0.5587
1/2/2003,1.036,119.97,1.4016,1.5931,1.5675,0.5633
1/3/2003,1.0415,119.79,1.3986,1.6075,1.5651,0.5674
1/6/2003,1.0472,119,1.3919,1.6083,1.5601,0.5772
1/7/2003,1.0415,120.47,1.4002,1.6042,1.5613,0.574
1/8/2003,1.049,119.05,1.3889,1.6118,1.5614,0.5766
